lesion_vol_frac,Rollout_mass,Rollout_concentration,Last Block (11)_mass,Last Block (11)_concentration,Block 0 (Early)_mass,Block 0 (Early)_concentration,Block 5 (Mid)_mass,Block 5 (Mid)_concentration,All-Block Avg_mass,All-Block Avg_concentration,entropy_block2_mean,entropy_block2_max,entropy_block5_mean,entropy_block5_max,entropy_block8_mean,entropy_block8_max,entropy_block11_mean,entropy_block11_max,dataset,case_id
0.00010776519775390625,0.0008131920380947122,7.545261387054505,0.0003900918735553205,3.619495780894374,0.00012133112068113405,1.12577961543788,0.0003050228455094839,2.8301766256645866,0.0005223020714311133,4.846217704222981,6.083163261413574,6.140347480773926,6.030837535858154,6.128265380859375,5.674075126647949,5.964302062988281,5.899683952331543,6.053168773651123,CRLM,CRLM-047_CT
0.0005297660827636719,0.0023199488033469606,4.379112003781922,0.0013643625662780323,2.575357043603385,0.0005955206548264869,1.1240987923045649,0.001160756590991241,2.191032454572026,0.00158890359216457,2.9991984233711904,6.172646522521973,6.208184719085693,6.088722229003906,6.150069713592529,5.685500144958496,5.968367576599121,5.927530288696289,6.123233795166016,CRLM,CRLM-048_CT
0.00012254714965820312,0.0009403215283327881,7.672514667281589,0.0006591180945179076,5.378046865124615,0.00012276930664256724,1.00173108615006,0.000495367716553119,4.041932420382155,0.0006565094699908514,5.356761901054128,6.063474655151367,6.199151039123535,6.108938217163086,6.174002647399902,5.708043098449707,5.915391445159912,5.865568161010742,6.066219329833984,CRLM,CRLM-049_CT
0.0009098052978515625,0.005079653726625111,5.583170274912065,0.0024166184800833435,2.6561638233495803,0.0008880700132749553,0.9760992317584057,0.0032289010076738123,3.5489631964845367,0.003196811480506767,3.513692821010722,6.117249011993408,6.200722694396973,5.956781387329102,6.082127094268799,5.486996650695801,5.871069431304932,6.001049518585205,6.182684898376465,CRLM,CRLM-050_CT
0.0010304450988769531,0.009715776186794756,9.42862643640033,0.003559020580382821,3.453833732553353,0.0012906020065770463,1.252458266239466,0.0036505702433942133,3.54267764541396,0.00557072895753663,5.406086071686111,5.941559791564941,6.030695915222168,5.996572971343994,6.133770942687988,5.27610445022583,5.660545349121094,6.0121564865112305,6.1670308113098145,CRLM,CRLM-051_CT
0.0015554428100585938,0.017404386984253506,11.18927354896603,0.008693092069961494,5.588785473751548,0.0023801772899787466,1.5302150438682134,0.005328979536443512,3.425998848684307,0.008567107554654285,5.507790078396248,5.787162780761719,5.928610801696777,5.901272773742676,6.091064929962158,5.164539337158203,5.484299659729004,5.975752830505371,6.140956878662109,CRLM,CRLM-052_CT
0.018375873565673828,0.09592520911905922,5.220168531011353,0.0770252482682281,4.191648689596148,0.023096768217016006,1.256906539186001,0.04385510520143043,2.3865576337973655,0.06075155834849966,3.30604828504593,5.857089042663574,5.958155632019043,5.809779644012451,6.072093963623047,5.494383811950684,5.9608354568481445,5.889019012451172,6.106618404388428,CRLM,CRLM-053_CT
0.007154941558837891,0.05017922741285474,7.013216930989938,0.036269338522401995,5.069124259492942,0.010430241889650915,1.4577655493372759,0.01599674485197511,2.235758651952817,0.03111328074908215,4.348496351544213,5.7838921546936035,5.9848785400390625,5.7815961837768555,6.120563507080078,5.287196159362793,5.696704864501953,5.898106575012207,6.116507053375244,CRLM,CRLM-054_CT
0.0013251304626464844,0.01109709181537255,8.374275881071627,0.004194075528630492,3.1650045009223833,0.0016532806850477755,1.2476267472400253,0.003901382353774352,2.9441274066771497,0.006322438805568709,4.771146141701798,5.879397392272949,6.019837856292725,5.961230278015137,6.121598720550537,5.2578630447387695,5.636410713195801,6.018057823181152,6.153048038482666,CRLM,CRLM-055_CT
0.0014739036560058594,0.008220354934110219,5.57722964341511,0.005927692575255605,4.021736654044571,0.0017082149162206406,1.1589653907201807,0.003442260680799336,2.3354561285004145,0.005174979598564278,3.511046646102657,6.107872009277344,6.213712692260742,6.007664680480957,6.108630180358887,5.675738334655762,6.007266998291016,5.972053527832031,6.181520462036133,CRLM,CRLM-056_CT
0.0013976097106933594,0.007183920385045894,5.140110954418317,0.0034996474578861125,2.5040055110198303,0.0013764952931580865,0.9848854324437132,0.003658784896913403,2.6178687012780317,0.004778227285783032,3.4188322110973615,6.043309211730957,6.132266044616699,6.010794639587402,6.084742546081543,5.617846488952637,5.9351396560668945,5.944310188293457,6.132277011871338,CRLM,CRLM-057_CT
0.002716064453125,0.01892274458839438,6.966946199366028,0.011073497264362686,4.0770227235936005,0.0033307756440592584,1.2263197130796653,0.007104085481273614,2.6155709660683106,0.011726641104928603,4.317496190664593,5.898641586303711,6.004132270812988,5.9602484703063965,6.152028560638428,5.220556259155273,5.609416484832764,5.957504749298096,6.139101982116699,CRLM,CRLM-058_CT
0.0014901161193847656,0.015374212434153378,10.317390074674345,0.0052997019773783904,3.556545924828497,0.0021929033885612625,1.4716226767883618,0.004846908902209179,3.2526836749968133,0.008680888784965646,5.825606753708713,5.909243583679199,6.015366554260254,5.965862274169922,6.1274213790893555,5.260842323303223,5.640142440795898,6.018104076385498,6.152334213256836,CRLM,CRLM-059_CT
0.0013742446899414062,0.007850001295764741,5.712188106921753,0.004333837921763006,3.153591509262222,0.0015806147901571421,1.1501614669581621,0.003133282632973078,2.279986858263275,0.005223268693043792,3.800801067862097,5.96315336227417,6.105515956878662,5.948294162750244,6.042746543884277,5.5693817138671875,5.9236321449279785,5.960126876831055,6.124382972717285,CRLM,CRLM-060_CT
0.03331470489501953,0.09445824759504262,2.835331110972944,0.06850083647353244,2.056173576432832,0.031370863648248815,0.9416518720662587,0.05645461975043986,1.6945851083624217,0.06965652217837714,2.090863523757504,5.9352617263793945,6.039669036865234,5.944769382476807,6.148435592651367,5.435027122497559,5.810515403747559,5.970733642578125,6.187594413757324,CRLM,CRLM-061_CT
0.0028162002563476562,0.01578530306051107,5.60515786239023,0.008164201552915529,2.8990028477148164,0.004450638278996166,1.5803643456537226,0.008509550965982271,3.0216319775137492,0.010442962875345074,3.7081616515694944,5.805098533630371,6.002251625061035,5.7616658210754395,5.942978858947754,5.521777629852295,5.915131568908691,6.081840515136719,6.21044397354126,CRLM,CRLM-062_CT
0.002788543701171875,0.025334948584713857,9.085336450241922,0.013024116728274748,4.670563354330036,0.004511075029199674,1.6177113703436725,0.011887357083651295,4.262911300096425,0.013651881996452175,4.895685527130083,5.7190961837768555,5.943413734436035,5.800907135009766,5.9846649169921875,5.471317768096924,5.81889533996582,5.950899124145508,6.159665107727051,CRLM,CRLM-063_CT
0.0005445480346679688,0.004284976420876774,7.868723162792806,0.0016948675632875165,3.112372704813586,0.0006855932950315946,1.258990321297194,0.0016312564056306655,2.995560255805031,0.0025893925032960396,4.755034979650717,5.949539661407471,6.053174018859863,5.867264747619629,5.992133140563965,5.517700672149658,5.904827117919922,5.994051456451416,6.158408164978027,CRLM,CRLM-064_CT
0.0006508827209472656,0.0061448922422187024,9.440714336574294,0.002839837755004737,4.362988959028191,0.0008273514234247159,1.2711025900253488,0.002051569627610661,3.1519320489941016,0.0034944401163556904,5.368688270580313,6.011619567871094,6.0850629806518555,6.0090131759643555,6.11544132232666,5.579616546630859,5.955458641052246,5.916635513305664,6.121890068054199,CRLM,CRLM-065_CT
0.036477088928222656,0.12341535758980626,3.3833654872788883,0.0861694176492449,2.3622881254565686,0.035821377128570475,0.9820237404037402,0.07114849862406913,1.9504977291113714,0.0859836422985154,2.357195194379592,5.972712516784668,6.087913513183594,5.9105916023254395,6.11037540435791,5.34731388092041,5.791647434234619,5.916211128234863,6.139874458312988,CRLM,CRLM-066_CT
0.009989261627197266,0.029284025520894374,2.9315476256711546,0.022178496035735407,2.2202315507520267,0.012082867526714836,1.209584439952303,0.014641144619588431,1.4656869055122852,0.02188540472565137,2.190890942044776,6.078197956085205,6.1863179206848145,5.991050720214844,6.150676727294922,5.652777671813965,6.048561096191406,6.034029960632324,6.185033321380615,CRLM,CRLM-067_CT
0.006160736083984375,0.03143217610431748,5.102008048348125,0.01872145145733839,3.038828609737241,0.007233647561065482,1.1741512249417725,0.014096918459529206,2.288183649732927,0.021385303559100066,3.471219762602101,6.023119926452637,6.1363844871521,5.997072696685791,6.090709686279297,5.649688720703125,5.971569538116455,6.046858787536621,6.196687698364258,CRLM,CRLM-068_CT
0.0031790733337402344,0.014874372509382283,4.6788243489932,0.008277027732958686,2.603589419979328,0.0031513380727687945,0.9912725593956679,0.007387742569960665,2.323859362714121,0.010211618631274177,3.2121267545572865,5.925145149230957,6.036282062530518,5.962200164794922,6.087270736694336,5.589260101318359,5.994833469390869,6.004714012145996,6.186016082763672,CRLM,CRLM-069_CT
0.0006346702575683594,0.0033571129602023575,5.289455470167628,0.001642917665378718,2.588575342918658,0.0005477849869066631,0.8630881146443458,0.0031645071965158422,4.985986500730256,0.0025362731738596267,3.9961431659727538,6.072455406188965,6.157306671142578,6.022623062133789,6.1206254959106445,5.62713623046875,6.032741546630859,6.034520149230957,6.166572570800781,CRLM,CRLM-070_CT
